Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_scaled,Profit_scaled,Quantity_bin,Quantity_cat
9/23/2017,9/29/2017,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3.0,0.2,23.712,0.025866460066003773,0.5744056866560915,0,Low
10/18/2014,10/23/2014,Second Class,Ivan Gibson,Consumer,United States,Seattle,Washington,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,1.0,0.2,0.4704,0.00032103003557012793,0.3632493308694065,0,Low
9/23/2014,9/28/2014,Standard Class,Brian Moss,Corporate,United States,San Diego,California,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2.0,0.2,31.494,0.029798721301698316,0.6451073061974304,0,Low
09-02-2017,09-06-2017,Standard Class,Janet Lee,Consumer,United States,Los Angeles,California,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2.0,0.2,-2.9566,0.08421117213059787,0.33211408926465597,0,Low
3/17/2016,3/19/2016,Second Class,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2.0,0.2,-20.1362,0.030084081333316214,0.1760326779215069,0,Low
04-12-2016,4/16/2016,Standard Class,Brian Dahlen,Consumer,United States,Springfield,Virginia,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5.0,0.0,28.755,0.022634757707931153,0.620222734631801,0,Low
12/29/2014,01-02-2015,Standard Class,Anthony Johnson,Corporate,United States,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6.0,0.0,23.9904,0.0250103799711501,0.5769350275556429,1,Medium
12-09-2016,12/13/2016,Standard Class,Ken Black,Corporate,United States,Fremont,Nebraska,Central,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,7.0,0.0,5.0596,0.0067830079515572815,0.4049434804966376,1,Medium
8/17/2015,8/23/2015,Standard Class,Steven Cartwright,Consumer,United States,Peoria,Arizona,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.8,4.0,0.2,-31.6,0.09001539517370578,0.0718808883946499,0,Low
04-10-2016,4/15/2016,Standard Class,Quincy Jones,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4.0,0.2,3.2224,0.00468133131869151,0.3882520110258913,0,Low
4/19/2016,4/26/2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2.0,0.0,2.2504,0.002609617489145618,0.3794211225403887,0,Low
9/26/2015,9/30/2015,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5.0,0.2,23.0965,0.09399616761477536,0.5688136991428951,0,Low
10-06-2016,10-07-2016,First Class,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4.0,0.7,-14.92,0.006227982690060482,0.22342329573846037,0,Low
11-10-2016,11-12-2016,Second Class,Art Foster,Consumer,United States,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,5.0,0.2,-3.312,0.005092249764221274,0.32888518209619133,0,Low
9/14/2014,9/19/2014,Standard Class,John Castell,Consumer,United States,Macon,Georgia,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,0.0,3.4368,0.0023955974654321995,0.3901998942473849,0,Low
08-06-2016,08-07-2016,First Class,Anna HÃ¤berlin,Corporate,United States,New York City,New York,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,70.88,2.0,0.0,33.3136,0.025124523983797255,0.6616388748067108,0,Low
09-09-2014,9/14/2014,Second Class,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,3.0,0.2,5.4432,0.005389024197103881,0.4084285924544965,0,Low
6/22/2017,6/28/2017,Standard Class,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5.0,0.7,-23.8855,0.010954614913771333,0.14196925179116224,0,Low
07-03-2017,07-07-2017,Standard Class,Rob Dowd,Consumer,United States,Plano,Texas,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4.0,0.2,62.988,0.05975581742094457,0.9312389954591791,0,Low
11/27/2014,12-03-2014,Standard Class,Maxwell Schwartz,Consumer,United States,New York City,New York,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2.0,0.0,1.316,0.0011828173310561602,0.37093184044074495,0,Low
06-11-2017,06-12-2017,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792,1.0,0.2,35.099,0.1000001426800158,0.6778597269692791,0,Low
11-07-2016,11-12-2016,Standard Class,Denise Monton,Corporate,United States,Newark,Ohio,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976,3.0,0.2,22.4955,0.04263706912418726,0.5633534481348837,0,Low
09-03-2016,09-08-2016,Standard Class,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6.0,0.2,11.223,0.010885058406064472,0.46093967194884633,1,Medium
12/27/2014,12/31/2014,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3.0,0.0,3.6156,0.0026452874930978543,0.3918243416354588,0,Low
04-10-2016,4/16/2016,Standard Class,Filia McAdams,Corporate,United States,Bakersfield,California,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2.0,0.0,6.2208,0.004464457694661913,0.41549330324289857,0,Low
04-12-2017,4/15/2017,Second Class,Bill Donatelli,Consumer,United States,Providence,Rhode Island,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5.0,0.0,13.365,0.010435616356266292,0.4804003336113428,0,Low
12-02-2014,12-04-2014,First Class,David Philippe,Consumer,United States,New York City,New York,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8.0,0.2,15.768,0.016506651028936933,0.5022322523671687,1,Medium
02-07-2016,02-09-2016,First Class,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2.0,0.2,10.6232,0.010668184782034873,0.45549032327229855,0,Low
12/14/2016,12/17/2016,First Class,David Smith,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602,0.02888556920052107,0.27575266970841716,0,Low
11/13/2017,11/18/2017,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3.0,0.0,10.3473,0.12287103581411077,0.45298369556329626,0,Low
2/15/2015,2/18/2015,Second Class,Justin MacKendrick,Consumer,United States,Los Angeles,California,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3.0,0.0,9.3312,0.006775873950766834,0.44375214639650695,0,Low
04-05-2014,04-07-2014,First Class,John Grady,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4.0,0.2,3.7224,0.017545361544026056,0.3927946491357177,0,Low
03-05-2015,03-09-2015,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2.0,0.0,6.6976,0.008373890127827027,0.41982516294442906,0,Low
5/31/2014,06-05-2014,Standard Class,Jim Karlsson,Consumer,United States,Jackson,Mississippi,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3.0,0.0,32.9817,0.04040912067733057,0.6586234716294079,0,Low
9/23/2016,9/28/2016,Second Class,Russell Applegate,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5.0,0.0,34.2925,0.04202140485597166,0.670532451698129,0,Low
08-04-2017,08-08-2017,Standard Class,Harry Marie,Corporate,United States,Carrollton,Texas,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,3.0,0.8,-5.6406,0.0010251559135872753,0.3077292078911076,0,Low
5/26/2016,06-01-2016,Standard Class,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1.0,0.2,0.1692,0.00037810204189370623,0.360512845672047,0,Low
10/13/2014,10/15/2014,First Class,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3.0,0.0,7.1346,0.0052563317824015614,0.42379542865241737,0,Low
07-12-2016,7/19/2016,Standard Class,Kristen Hastings,Corporate,United States,Los Angeles,California,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6.0,0.2,7.182,0.033999220967113684,0.42422607074522894,1,Medium
11-09-2014,11/13/2014,Standard Class,Benjamin Farhat,Home Office,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9.0,0.0,21.4776,0.020002311416256104,0.554105545470899,1,Medium
03-10-2017,3/14/2017,Standard Class,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2.0,0.2,11.5164,0.01549076931637724,0.4636052919916925,0,Low
3/30/2015,04-04-2015,Standard Class,Fred Chung,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5.0,0.2,8.526,0.00823121011201808,0.4364366819844424,0,Low
08-09-2015,8/14/2015,Standard Class,Ruben Ausman,Corporate,United States,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2.0,0.2,1.6704,0.0014852989645711251,0.37415166233298996,0,Low
11/24/2016,12-01-2016,Standard Class,Steve Carroll,Home Office,United States,Seattle,Washington,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3.0,0.0,33.7266,0.029183770433561764,0.6653910938854275,0,Low
7/28/2014,7/28/2014,Same Day,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6.0,0.2,12.9888,0.04617267991593294,0.47698245269750944,1,Medium
11-12-2016,11/15/2016,Second Class,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2.0,0.0,10.5504,0.01328208267165476,0.45482891516350776,0,Low
9/17/2017,9/20/2017,First Class,Shahid Collister,Consumer,United States,Boise,Idaho,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3.0,0.0,37.7874,0.031933927738279196,0.702284583558194,0,Low
02-07-2014,02-12-2014,Standard Class,Cyma Kinney,Corporate,United States,Linden,New Jersey,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7.0,0.0,49.6048,0.040990541741752026,0.8096489267563203,1,Medium
9/15/2015,9/19/2015,Second Class,Brendan Murry,Corporate,United States,New York City,New York,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2.0,0.0,6.2208,0.004464457694661913,0.41549330324289857,0,Low
8/25/2014,8/29/2014,Standard Class,Janet Molinari,Corporate,United States,Los Angeles,California,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,48.84,4.0,0.0,13.1868,0.017262855112724348,0.4787813373890007,0,Low
10-12-2017,10/15/2017,First Class,Sung Pak,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2.0,0.2,-1.4994,0.014103919562714288,0.3453531537719342,0,Low
04-01-2014,04-06-2014,Standard Class,Katharine Harms,Corporate,United States,Revere,Massachusetts,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4.0,0.0,2.6784,0.023726259828869584,0.3833096207624001,0,Low
11/19/2016,11/23/2016,Standard Class,Janet Molinari,Corporate,United States,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2.0,0.0,1.598,0.011241758445586836,0.3734938883346871,0,Low
9/19/2016,9/23/2016,Standard Class,Frank Hawley,Corporate,United States,San Francisco,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2.0,0.2,3.1248,0.00302624313530774,0.38736528806685316,0,Low
6/17/2016,6/18/2016,First Class,Ted Butterfield,Consumer,United States,Troy,New York,East,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5.0,0.0,15.552,0.011398706462976676,0.5002698327037237,0,Low
1/15/2016,1/21/2016,Standard Class,William Brown,Consumer,United States,New York City,New York,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,9.0,0.0,28.8576,0.021286431558536614,0.6211548839719374,1,Medium
11/26/2016,11/30/2016,Standard Class,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2.0,0.0,19.488,0.023012859749824855,0.5360294799042776,0,Low
11/23/2015,11/25/2015,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.0,0.0,7.7832,0.005748577836942424,0.4296881388084842,0,Low
07-12-2015,7/17/2015,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,3.0,0.2,0.6912,0.002307135855630653,0.36525535985870583,0,Low
11/13/2015,11/17/2015,Standard Class,Russell Applegate,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08,2.0,0.0,46.1184,0.03411336497976084,0.7779740197441224,0,Low
11-02-2014,11-06-2014,Standard Class,Roger Demir,Consumer,United States,New York City,New York,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6.0,0.0,24.1218,0.03170920671338011,0.5781288328509052,1,Medium
4/13/2015,4/19/2015,Standard Class,Zuschuss Carroll,Consumer,United States,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4.0,0.0,69.986,0.07116736508534405,0.9948177584443101,0,Low
6/25/2017,07-01-2017,Standard Class,Fred McMath,Consumer,United States,Bolingbrook,Illinois,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2.0,0.2,16.704,0.052804447050732735,0.5107360709087639,0,Low
9/25/2015,9/30/2015,Standard Class,Sally Hughsby,Corporate,United States,Seattle,Washington,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2.0,0.0,57.5928,0.05690649750523992,0.8822221131989076,0,Low
8/18/2016,8/20/2016,Second Class,Matt Abelman,Home Office,United States,Houston,Texas,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,4.0,0.6,-2.1376,0.0017478301936595857,0.3395549304885517,0,Low
12-09-2017,12-11-2017,First Class,Ken Brennan,Corporate,United States,Houston,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3.0,0.2,2.724,0.009558134259041276,0.38372390935801626,0,Low
3/20/2015,3/23/2015,First Class,Dave Hallsten,Corporate,United States,New York City,New York,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3.0,0.2,16.8237,0.01762240875256289,0.5118235784722563,0,Low
04-04-2014,04-08-2014,Standard Class,Ken Black,Corporate,United States,Lafayette,Louisiana,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2.0,0.0,42.9914,0.03550449513389806,0.7495643610052677,0,Low
12/21/2015,12/27/2015,Standard Class,Roger Demir,Consumer,United States,Daytona Beach,Florida,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6.0,0.2,14.628,0.01799052319334997,0.4918750374767645,1,Medium
10/13/2017,10/17/2017,Standard Class,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it âImportant Messageâ Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2.0,0.2,4.0768,0.00399646724280857,0.3960144710279627,0,Low
12/22/2014,12/29/2014,Standard Class,Nora Preis,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6.0,0.8,-31.332,0.006227982690060482,0.0743157424215169,1,Medium
5/17/2016,5/20/2016,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1.0,0.8,-4.7685,0.0008724882966717032,0.31565247728226686,0,Low
11-04-2017,11-04-2017,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2.0,0.8,-2.3232,0.0003438588380995592,0.3378687032221841,0,Low
09-04-2017,09-09-2017,Second Class,Maribeth Dona,Consumer,United States,Akron,Ohio,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,5.0,0.7,-20.448,0.008958878192643703,0.17319988879621911,0,Low
1/14/2017,1/15/2017,First Class,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1.0,0.2,7.3386,0.007597710841826361,0.4256488250012266,0,Low
10-01-2017,10-02-2017,First Class,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13.0,0.2,20.8494,0.02187712682398565,0.5483981749497131,2,High
11/19/2017,11/21/2017,First Class,Stewart Carmichael,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.776,4.0,0.2,8.7384,0.01117612563831472,0.4383663946534967,0,Low
4/16/2016,4/22/2016,Standard Class,Pete Kriz,Consumer,United States,Nashville,Tennessee,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4.0,0.2,8.3524,0.012386052172374581,0.4348594780327107,0,Low
2/21/2016,2/26/2016,Standard Class,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2.0,0.0,1.999,0.014102492762556196,0.3771370840987679,0,Low
9/25/2017,9/29/2017,Standard Class,Carol Adams,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4.0,0.2,8.8624,0.008562227748694836,0.43949296890473366,0,Low
8/17/2017,8/24/2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,2.0,0.6,-22.2388,0.005828478645795433,0.15692997614206466,0,Low
11-09-2015,11/14/2015,Second Class,Dianna Vittorini,Consumer,United States,Oceanside,New York,East,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5.0,0.0,53.997,0.3208538257506039,0.8495532769682798,0,Low
03-05-2015,03-09-2015,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69,7.0,0.0,16.3863,0.02148975058106436,0.5078496786537802,1,Medium
12-10-2015,12/16/2015,Standard Class,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1.0,0.0,36.4473,0.047992563517576046,0.6901094048962371,0,Low
10/31/2017,11-04-2017,Standard Class,Adrian Hane,Home Office,United States,Dallas,Texas,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.248,2.0,0.2,0.5904,0.0017135869898654385,0.36433956401576484,0,Low
10/25/2014,10/29/2014,Standard Class,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3.0,0.2,0.5097,0.014386425994016001,0.3636063822248388,0,Low
12-10-2015,12/16/2015,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,1.0,0.0,1.2006,0.0007726122856054412,0.36988339956499705,0,Low
09-12-2016,9/14/2016,Second Class,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4.0,0.2,3.5948,0.005240636980662577,0.39163536789009,0,Low
5/22/2014,5/29/2014,Standard Class,Evan Henry,Consumer,United States,Decatur,Alabama,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,44.95,1.0,0.0,12.586,0.015875291958982348,0.47332290343623323,0,Low
8/15/2016,8/22/2016,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3.0,0.2,10.35,0.05891115172735561,0.45300822580908934,0,Low
12-10-2016,12/17/2016,Standard Class,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3.0,0.0,12.285,0.012361796569687061,0.4705882352941177,0,Low
9/29/2014,10-03-2014,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,67.176,1.0,0.4,-20.1528,0.023803307037406417,0.17588186233626066,0,Low
09-06-2015,09-08-2015,First Class,Lori Olson,Corporate,United States,La Quinta,California,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4.0,0.0,18.0648,0.016363971013127986,0.5230993147884676,0,Low
03-05-2015,03-07-2015,Second Class,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,2.0,0.2,-5.4548,0.011815332109138797,0.3094172522127191,0,Low
09-08-2017,09-11-2017,First Class,Barry FranzÃ¶sisch,Corporate,United States,Arlington,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2.0,0.6,-11.6512,0.007397958819693838,0.2531212466452618,0,Low
8/20/2017,8/25/2017,Standard Class,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.0,0.0,63.4368,0.08065558613663894,0.9353164674265593,1,Medium
12/31/2014,01-03-2015,First Class,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5.0,0.0,23.384,0.022385067680265498,0.5714257160560453,0,Low
4/26/2014,05-03-2014,Standard Class,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,West,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,6.0,0.2,5.715,0.00636495550523707,0.41089797053099814,1,Medium
05-04-2014,05-07-2014,First Class,Bill Shonely,Corporate,United States,Seattle,Washington,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4.0,0.0,19.0344,0.020416083462102046,0.5319083986110431,0,Low
3/19/2014,3/21/2014,First Class,Matt Connell,Corporate,United States,Lakeland,Florida,South,TEC-AC-10002647,Technology,Accessories,"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",170.24,2.0,0.2,53.2,0.06056623991073939,0.8423123118212164,0,Low
6/16/2015,6/20/2015,Standard Class,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3.0,0.2,9.8658,0.00954957345809274,0.4486091350635334,0,Low
3/26/2014,3/30/2014,Second Class,Cindy Stewart,Consumer,United States,Pomona,California,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5.0,0.0,9.0,0.006529750923496403,0.4407431029125579,0,Low
11-05-2016,11-05-2016,Same Day,Evan Bailliet,Consumer,United States,Laredo,Texas,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1.0,0.2,4.44,0.0040649536503968645,0.3993142433509407,0,Low
9/17/2016,9/22/2016,Standard Class,Jim Sink,Corporate,United States,Los Angeles,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2.0,0.2,8.2782,0.02608904089066573,0.4341853505372124,0,Low
4/26/2014,4/30/2014,Standard Class,Marc Harrigan,Home Office,United States,Los Angeles,California,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2.0,0.0,5.796,0.004336045680433861,0.41163387790479,0,Low
10/21/2017,10/26/2017,Standard Class,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3.0,0.2,42.747,0.24380733061385224,0.7473439194971845,0,Low
6/27/2016,6/29/2016,Second Class,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2.0,0.2,12.599,0.07174664594952837,0.4734410120270887,0,Low
8/23/2014,8/27/2014,Standard Class,Arthur Prichep,Consumer,United States,Denver,Colorado,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,3.0,0.2,5.4432,0.005389024197103881,0.4084285924544965,0,Low
